EmployeeID,Department,MeetingDateTime,MeetingDuration,MeetingType,NumberOfParticipants,MessageCount,AfterHoursMeetings,ProductivityScore,ContextSwitchCount,BurnoutRiskIndex
1898,Ops,26-07-2025 21:14,42,01:01,2,38,Yes,75,7,0.59
1528,Finance,01-06-2025 00:36,116,Team,11,31,No,95,19,0.492
1766,HR,20-01-2025 23:33,21,Client,4,193,No,71,17,0.3
1347,Sales,11-07-2025 19:31,36,All-Hands,11,2,No,95,17,0.261
1931,Sales,07-07-2025 00:21,22,Team,5,14,No,93,13,0.191
1512,Tech,22-05-2025 01:58,53,All-Hands,9,75,No,78,8,0.242
1947,Tech,25-04-2025 03:41,118,All-Hands,5,161,No,75,15,0.509
1091,Sales,27-01-2025 09:40,99,01:01,8,17,Yes,73,9,0.744
1297,Sales,20-01-2025 05:35,107,Client,7,229,No,62,18,0.539
1346,Finance,11-07-2025 13:15,95,Client,3,81,No,88,13,0.4
1806,Ops,16-06-2025 00:11,68,01:01,9,72,Yes,70,10,0.699
1236,HR,06-06-2025 14:16,113,01:01,5,13,Yes,76,7,0.758
1615,Ops,04-03-2025 20:21,49,Team,3,182,Yes,63,19,0.785
1508,Tech,14-04-2025 20:26,86,Team,2,135,No,86,11,0.379
1819,Finance,17-08-2025 10:33,80,All-Hands,2,76,No,63,8,0.31
1703,Tech,27-07-2025 06:37,119,01:01,10,26,No,69,5,0.358
1761,Tech,25-04-2025 07:53,26,All-Hands,11,85,Yes,86,17,0.669
1547,Sales,06-04-2025 16:58,117,01:01,14,192,No,87,7,0.439
1857,Ops,07-08-2025 08:34,87,01:01,8,137,Yes,78,7,0.742
1264,HR,19-06-2025 03:50,44,01:01,3,81,No,77,14,0.282
1699,Sales,31-05-2025 20:10,46,01:01,9,101,Yes,63,17,0.725
1071,Tech,05-03-2025 05:31,38,All-Hands,4,29,No,82,0,0.107
1876,HR,28-04-2025 23:05,60,Team,12,224,No,82,3,0.27
1835,Finance,10-08-2025 12:46,78,Client,13,78,No,78,3,0.256
1193,Ops,27-01-2025 02:41,44,All-Hands,11,234,Yes,87,9,0.694
1015,Ops,29-04-2025 04:05,26,Team,4,142,No,97,9,0.212
1950,Finance,23-05-2025 12:13,100,Client,14,22,No,60,15,0.409
1897,HR,03-03-2025 23:25,63,Client,7,169,Yes,66,9,0.715
1608,Sales,18-05-2025 06:04,24,Client,5,48,No,58,14,0.219
1627,Ops,13-01-2025 08:06,53,All-Hands,3,67,No,73,17,0.329
1300,Tech,12-06-2025 11:38,25,01:01,6,217,No,57,19,0.339
1862,Sales,21-02-2025 19:01,19,All-Hands,3,132,Yes,84,11,0.61
1486,Sales,24-04-2025 22:23,33,Team,8,114,Yes,53,13,0.658
1990,HR,16-05-2025 03:01,97,01:01,11,249,No,99,6,0.402
1990,HR,27-03-2025 07:28,46,All-Hands,6,96,Yes,93,18,0.733
1277,Sales,01-07-2025 04:08,73,All-Hands,8,165,No,75,12,0.368
1713,Sales,18-08-2025 21:40,45,Team,7,44,Yes,80,14,0.67
1320,HR,15-02-2025 11:46,75,All-Hands,9,44,Yes,94,19,0.795
1564,Tech,15-02-2025 23:25,66,Team,13,242,No,66,2,0.282
1285,Finance,27-06-2025 13:22,93,All-Hands,2,229,Yes,73,18,0.904
1703,HR,22-05-2025 20:03,108,01:01,13,35,Yes,93,1,0.694
1455,HR,26-01-2025 21:33,21,All-Hands,9,93,Yes,93,15,0.64
1128,Finance,06-04-2025 13:27,79,Client,7,218,No,58,6,0.345
1459,Ops,22-01-2025 16:58,83,01:01,14,157,Yes,91,9,0.76
1041,Sales,12-03-2025 06:34,39,Client,3,70,No,80,17,0.296
1092,Sales,08-02-2025 00:08,89,Team,11,149,Yes,80,8,0.762
1320,Sales,04-03-2025 05:35,61,Team,4,215,Yes,63,15,0.788
1655,Tech,25-01-2025 00:26,75,All-Hands,13,162,Yes,89,1,0.662
1690,Finance,21-06-2025 06:14,75,All-Hands,9,225,No,67,6,0.338
1880,Ops,15-08-2025 08:29,63,All-Hands,7,41,Yes,56,3,0.604
1675,Tech,27-05-2025 08:04,57,01:01,12,48,Yes,55,19,0.752
1424,Sales,25-06-2025 21:57,45,All-Hands,4,115,No,71,17,0.328
1652,Ops,21-03-2025 23:11,46,All-Hands,3,242,Yes,76,5,0.662
1847,HR,18-08-2025 06:25,58,Client,2,154,Yes,72,10,0.707
1904,HR,24-04-2025 15:56,97,All-Hands,7,222,Yes,53,18,0.911
1691,Finance,25-02-2025 12:49,116,Client,9,187,Yes,71,8,0.845
1954,HR,28-04-2025 05:51,109,All-Hands,11,9,Yes,79,9,0.766
1118,Ops,16-02-2025 14:15,72,01:01,5,209,Yes,93,10,0.764
1307,Ops,11-04-2025 05:59,97,Client,12,150,No,53,11,0.413
1390,HR,21-02-2025 19:28,63,01:01,9,140,Yes,53,5,0.664
1061,Finance,08-05-2025 18:29,117,All-Hands,9,89,No,83,8,0.408
1819,Sales,04-03-2025 18:14,24,Team,14,114,No,50,15,0.256
1894,Ops,16-05-2025 07:00,86,Team,11,53,No,92,16,0.396
1993,Tech,25-01-2025 04:14,73,Team,10,94,No,88,2,0.24
1738,Ops,17-03-2025 21:37,75,Client,8,165,No,84,7,0.324
1469,HR,07-04-2025 10:34,79,01:01,6,119,No,76,12,0.365
1573,Finance,01-07-2025 16:15,104,01:01,12,187,Yes,75,10,0.835
1348,Tech,22-07-2025 08:43,48,Team,10,129,No,70,18,0.352
1953,HR,05-04-2025 17:16,40,Team,13,72,Yes,90,9,0.619
1768,Finance,25-06-2025 10:05,19,01:01,10,118,Yes,99,9,0.585
1773,Tech,22-07-2025 07:15,72,All-Hands,11,77,No,85,9,0.301
1585,Finance,23-02-2025 16:49,70,01:01,7,189,No,99,4,0.291
1681,Ops,20-04-2025 21:35,55,All-Hands,7,47,Yes,71,15,0.706
1151,Finance,27-02-2025 07:58,75,All-Hands,12,116,No,96,18,0.414
1932,Tech,05-01-2025 04:19,113,Team,6,211,No,86,8,0.447
1470,HR,07-02-2025 19:24,19,All-Hands,5,204,No,66,19,0.319
1412,Finance,23-05-2025 20:03,76,Team,5,248,Yes,69,6,0.749
1786,HR,07-05-2025 12:54,111,01:01,8,93,Yes,51,11,0.825
1699,Ops,18-04-2025 04:41,57,01:01,9,0,Yes,52,7,0.612
1457,HR,25-03-2025 19:39,104,Team,9,74,No,70,4,0.33
1532,HR,15-05-2025 18:27,118,All-Hands,11,84,No,58,16,0.489
1769,Finance,29-04-2025 03:15,115,Team,4,242,Yes,51,18,0.964
1037,Ops,23-06-2025 06:20,61,01:01,9,91,Yes,76,7,0.659
1279,Finance,28-05-2025 10:05,15,Client,12,166,Yes,67,14,0.644
1688,Ops,04-01-2025 18:21,88,All-Hands,5,20,No,77,0,0.228
1553,Ops,16-07-2025 04:39,28,All-Hands,5,243,Yes,58,12,0.687
1630,Ops,26-01-2025 05:51,75,Client,12,121,Yes,98,19,0.826
1872,Ops,08-07-2025 08:17,82,Client,6,81,No,80,16,0.397
1831,Sales,11-05-2025 08:12,67,All-Hands,8,137,No,58,12,0.342
1452,Tech,20-07-2025 03:04,32,All-Hands,13,71,No,72,17,0.278
1404,Sales,27-06-2025 17:08,19,Client,8,142,Yes,52,17,0.674
1791,Finance,12-01-2025 20:33,52,Team,11,165,Yes,82,16,0.756
1457,Finance,29-03-2025 23:52,76,Client,12,247,No,51,8,0.369
1488,Finance,02-05-2025 07:35,33,Client,7,24,Yes,88,3,0.522
1879,HR,23-04-2025 00:28,17,Team,3,105,No,59,16,0.245
1341,Tech,10-04-2025 01:59,41,Team,11,218,Yes,50,11,0.7
1190,Ops,20-04-2025 06:35,98,Team,5,152,No,59,0,0.306
1626,Tech,03-03-2025 00:33,94,01:01,12,67,Yes,84,12,0.782
1128,Ops,06-06-2025 04:03,99,Client,10,73,No,87,10,0.377
1175,Sales,10-01-2025 12:42,110,All-Hands,2,124,Yes,69,3,0.755
1247,HR,05-06-2025 10:04,44,01:01,11,9,No,64,0,0.114
1771,Sales,12-04-2025 17:42,72,01:01,6,142,No,52,0,0.237
1232,Sales,05-01-2025 21:03,52,01:01,4,131,No,61,1,0.192
1527,Sales,04-07-2025 22:15,95,Team,11,69,Yes,61,14,0.805
1278,Ops,03-01-2025 17:27,31,All-Hands,2,13,No,51,3,0.113
1376,HR,17-05-2025 17:10,80,Team,7,89,No,95,17,0.406
1725,Finance,12-04-2025 20:41,74,Team,9,179,No,82,15,0.407
1778,Finance,17-03-2025 05:02,53,01:01,7,59,Yes,79,18,0.736
1737,Sales,03-06-2025 03:37,88,Team,8,197,No,75,9,0.389
1740,Ops,14-02-2025 23:47,81,Team,5,66,Yes,55,16,0.789
1139,Ops,13-06-2025 15:12,24,All-Hands,7,123,Yes,62,5,0.559
1222,Sales,17-08-2025 06:25,26,Team,2,245,Yes,76,7,0.633
1545,Sales,23-07-2025 07:21,77,All-Hands,11,196,Yes,85,5,0.721
1791,Finance,24-01-2025 07:34,57,Team,13,100,No,78,13,0.312
1143,Tech,08-03-2025 07:46,88,All-Hands,12,34,Yes,72,7,0.704
1190,Sales,07-06-2025 22:06,35,Team,6,27,Yes,80,9,0.588
1036,Tech,21-08-2025 07:21,105,Team,9,84,No,58,14,0.436
1844,HR,01-06-2025 18:39,47,01:01,8,164,No,96,3,0.213
1145,Tech,16-02-2025 06:37,42,Client,11,22,Yes,77,1,0.524
1209,Ops,22-05-2025 13:51,19,01:01,3,118,No,55,9,0.185
1202,Tech,16-07-2025 10:45,61,Team,8,27,Yes,90,12,0.683
1699,HR,26-07-2025 05:30,39,Team,8,193,No,65,1,0.185
1375,Ops,28-07-2025 15:58,50,01:01,3,112,Yes,87,9,0.66
1368,Ops,24-02-2025 07:01,28,01:01,12,142,No,70,11,0.237
1475,Tech,01-07-2025 23:50,57,All-Hands,2,184,Yes,89,5,0.666
1606,Finance,12-06-2025 02:54,62,Client,14,81,Yes,93,19,0.777
1488,Ops,27-03-2025 03:49,76,All-Hands,3,92,Yes,56,8,0.707
1915,Ops,01-06-2025 18:04,96,Client,10,248,No,57,0,0.339
1864,Sales,16-02-2025 20:04,19,Client,11,204,No,60,19,0.319
1745,Tech,19-08-2025 00:53,37,01:01,14,26,No,64,15,0.253
1501,Finance,26-07-2025 01:49,54,Team,3,178,No,96,9,0.296
1635,Tech,19-07-2025 05:49,37,All-Hands,5,37,No,57,6,0.167
1030,Sales,07-01-2025 14:50,107,Team,13,209,Yes,99,18,0.931
1644,Ops,12-03-2025 22:30,114,Team,2,196,No,88,10,0.463
1534,Finance,14-04-2025 00:50,35,Client,8,148,Yes,60,9,0.637
1269,Tech,01-06-2025 21:55,117,Team,2,218,Yes,50,11,0.89
1226,Finance,21-06-2025 04:16,94,All-Hands,6,173,No,67,8,0.384
1935,Finance,11-01-2025 17:11,112,Team,13,88,Yes,91,1,0.725
1082,Sales,09-08-2025 13:53,29,01:01,5,178,Yes,53,8,0.624
1168,HR,03-02-2025 17:52,91,Client,11,173,No,74,2,0.317
1987,Sales,18-06-2025 09:47,49,Client,5,111,Yes,58,13,0.697
1697,HR,09-05-2025 23:09,36,Team,10,151,No,72,4,0.19
1011,Ops,05-05-2025 00:33,59,All-Hands,10,227,No,63,19,0.428
1897,Finance,13-04-2025 00:20,98,All-Hands,8,35,Yes,76,16,0.819
1412,Ops,02-01-2025 22:43,104,Team,10,3,No,52,18,0.441
1506,Ops,05-08-2025 18:37,55,All-Hands,9,57,Yes,88,6,0.62
1891,Sales,09-05-2025 03:51,50,All-Hands,4,75,Yes,69,5,0.605
1145,Finance,09-02-2025 23:37,90,Client,14,221,Yes,69,3,0.743
1911,HR,02-04-2025 13:54,80,Team,8,133,No,67,4,0.293
1189,Sales,22-02-2025 07:13,82,Team,12,202,No,90,2,0.306
1390,Tech,07-03-2025 05:43,89,Team,3,8,Yes,80,9,0.716
1333,Sales,02-06-2025 06:21,110,All-Hands,12,226,Yes,98,10,0.865
1929,Ops,05-06-2025 20:02,31,Client,4,227,Yes,51,13,0.698
1586,Ops,05-02-2025 08:09,29,Team,13,130,No,78,19,0.315
1629,Sales,27-06-2025 21:15,68,Client,11,44,Yes,62,17,0.758
1205,Finance,08-05-2025 17:43,36,Client,5,180,No,80,6,0.222
1806,Sales,20-02-2025 05:15,62,All-Hands,7,89,No,80,5,0.241
1445,Sales,13-08-2025 15:23,116,Team,5,162,Yes,82,2,0.775
1481,HR,10-02-2025 18:11,78,All-Hands,4,136,Yes,95,18,0.829
1032,HR,07-06-2025 00:37,70,Team,9,210,Yes,75,12,0.779
1016,Tech,08-05-2025 13:13,100,All-Hands,13,71,Yes,73,15,0.828
1389,Ops,25-06-2025 08:56,72,Team,10,232,Yes,52,6,0.733
1359,Ops,24-04-2025 14:29,66,All-Hands,3,189,Yes,51,0,0.641
1737,Tech,17-03-2025 12:17,26,Team,13,52,Yes,59,8,0.566
1291,Finance,20-03-2025 09:45,105,All-Hands,3,185,No,53,7,0.407
1577,Tech,26-03-2025 19:07,37,01:01,6,163,No,79,15,0.308
1683,Ops,30-04-2025 07:50,99,01:01,8,148,Yes,57,6,0.767
1594,HR,20-06-2025 12:45,69,01:01,10,183,Yes,62,7,0.716
1309,Finance,20-07-2025 15:34,36,All-Hands,8,23,No,54,17,0.269
1737,HR,07-07-2025 00:13,76,All-Hands,8,25,Yes,59,10,0.7
1999,Tech,25-01-2025 14:39,54,All-Hands,7,10,No,97,3,0.169
1311,Ops,19-03-2025 10:28,16,Team,14,166,No,66,12,0.226
1526,Sales,01-01-2025 23:34,88,Client,14,169,No,88,9,0.378
1093,Ops,27-02-2025 01:01,43,All-Hands,4,99,Yes,53,3,0.577
1805,Finance,17-01-2025 09:14,30,01:01,10,5,Yes,91,3,0.507
1507,HR,22-03-2025 01:20,37,All-Hands,14,75,No,91,11,0.233
1937,Sales,27-03-2025 06:11,110,01:01,10,63,Yes,78,18,0.88
1292,Sales,11-05-2025 06:12,100,All-Hands,9,96,Yes,85,12,0.808
1732,Sales,02-03-2025 05:27,118,All-Hands,7,109,No,65,1,0.349
1984,Finance,01-01-2025 02:44,86,Client,14,221,No,50,11,0.413
1936,Ops,24-07-2025 23:48,85,Team,11,98,Yes,77,11,0.762
1552,Ops,10-07-2025 05:13,118,01:01,10,151,No,50,16,0.515
1133,Finance,22-08-2025 08:53,52,01:01,13,32,No,73,14,0.283
1398,Ops,23-04-2025 18:45,84,Client,6,236,Yes,53,0,0.704
1566,Tech,01-02-2025 14:21,24,All-Hands,10,35,No,62,3,0.104
1757,Ops,26-05-2025 09:38,87,All-Hands,5,121,Yes,69,7,0.736
1607,Finance,24-06-2025 08:31,41,Team,5,136,No,92,4,0.197
1280,Tech,08-04-2025 11:21,55,Client,9,221,No,75,3,0.256
1044,Finance,30-04-2025 23:20,15,All-Hands,5,219,No,94,4,0.165
1633,Tech,22-03-2025 13:29,110,01:01,7,51,No,79,9,0.385
1161,Sales,16-04-2025 09:56,94,01:01,9,75,Yes,81,2,0.685
1245,HR,18-06-2025 21:54,40,All-Hands,5,80,No,76,19,0.322
1402,Finance,07-01-2025 04:37,77,Team,7,117,No,94,5,0.289
1952,Tech,19-01-2025 10:45,49,Client,8,130,Yes,55,12,0.695
1366,Sales,30-05-2025 00:39,60,All-Hands,11,111,No,82,14,0.334
1181,HR,10-03-2025 08:33,76,Team,9,38,Yes,90,14,0.745
1702,Sales,10-07-2025 10:15,92,All-Hands,4,219,Yes,73,17,0.888
1842,Tech,12-02-2025 21:54,119,All-Hands,2,203,Yes,59,6,0.839
1005,Finance,22-07-2025 07:25,60,01:01,11,61,Yes,50,14,0.714
1338,Sales,19-02-2025 08:06,79,All-Hands,14,211,No,51,2,0.302
1390,Ops,17-06-2025 13:34,114,01:01,7,220,No,93,3,0.403
1601,HR,01-05-2025 20:24,77,Team,7,235,No,88,19,0.477
1412,Sales,27-07-2025 09:32,68,All-Hands,4,164,No,93,11,0.346
1470,Ops,18-08-2025 22:28,73,01:01,11,147,Yes,72,6,0.701
1436,HR,04-06-2025 22:57,100,Team,13,65,Yes,63,15,0.826
1118,Sales,30-04-2025 14:43,102,01:01,8,67,Yes,86,13,0.812
1744,Finance,15-08-2025 11:59,55,All-Hands,6,193,No,54,2,0.235
1359,Finance,17-05-2025 23:32,22,All-Hands,11,73,Yes,83,13,0.614
1653,Finance,11-03-2025 19:02,114,01:01,6,75,Yes,69,13,0.845
1806,Sales,02-02-2025 23:20,19,01:01,11,111,No,76,3,0.122
1533,Finance,20-01-2025 16:39,43,Team,4,224,Yes,79,3,0.627
1221,Sales,02-01-2025 18:11,23,Team,2,239,No,72,2,0.173
1731,Ops,18-03-2025 09:59,46,01:01,9,5,Yes,62,16,0.677
1834,Tech,08-04-2025 08:39,29,Client,11,180,No,79,11,0.255
1767,HR,04-04-2025 07:11,54,01:01,12,62,Yes,97,2,0.58
1600,Sales,30-05-2025 07:14,106,All-Hands,13,67,Yes,56,14,0.832
1808,Finance,16-03-2025 23:42,57,01:01,7,62,Yes,95,12,0.687
1896,HR,24-04-2025 17:52,55,01:01,10,49,Yes,52,19,0.747
1876,Sales,19-08-2025 15:03,100,Client,6,149,No,76,1,0.32
1096,Finance,15-03-2025 23:40,36,01:01,10,180,No,66,15,0.312
1572,HR,17-04-2025 18:17,70,All-Hands,5,215,Yes,94,19,0.851
1612,Sales,12-04-2025 00:09,57,01:01,9,120,Yes,54,1,0.601
1935,Ops,08-03-2025 14:44,73,Client,5,226,Yes,83,2,0.693
1898,Sales,09-08-2025 18:58,98,Client,10,133,Yes,96,4,0.738
1589,HR,09-08-2025 19:10,75,Team,10,55,No,87,2,0.23
1545,Ops,23-02-2025 02:28,109,01:01,14,25,No,71,14,0.422
1814,Ops,09-07-2025 06:58,25,01:01,9,123,No,55,13,0.242
1007,Finance,06-07-2025 04:56,89,01:01,11,243,No,59,15,0.47
1624,Tech,04-03-2025 08:58,26,Team,8,230,Yes,76,17,0.727
1769,Finance,08-06-2025 09:49,29,Client,12,197,Yes,68,7,0.621
1502,HR,15-01-2025 13:07,76,All-Hands,5,49,Yes,62,0,0.61
1157,Finance,08-07-2025 17:50,110,Team,13,103,Yes,98,9,0.806
1832,Tech,03-02-2025 10:29,47,01:01,2,84,Yes,54,0,0.551
1286,Finance,07-02-2025 09:50,69,Client,6,88,Yes,69,12,0.728
1984,Tech,04-06-2025 10:49,87,01:01,13,167,No,95,16,0.444
1042,HR,27-05-2025 19:33,75,Team,5,102,No,98,15,0.378
1893,HR,13-07-2025 08:31,28,All-Hands,12,97,No,73,14,0.249
1371,Finance,06-06-2025 23:07,89,Client,14,99,No,50,14,0.402
1158,Ops,24-07-2025 07:51,90,Client,6,200,Yes,88,2,0.725
1397,Ops,15-04-2025 09:30,30,01:01,5,153,Yes,95,12,0.656
1707,Tech,29-03-2025 21:43,75,All-Hands,5,82,Yes,76,1,0.63
1738,HR,08-05-2025 01:30,24,Team,13,88,Yes,68,14,0.635
1397,Finance,19-02-2025 07:59,117,Client,2,151,Yes,65,16,0.913
1439,Sales,16-06-2025 10:01,74,All-Hands,3,176,Yes,53,1,0.665
1172,HR,07-04-2025 10:40,63,01:01,2,158,No,51,1,0.231
1049,HR,19-01-2025 14:31,75,01:01,14,59,Yes,97,10,0.711
1683,Tech,19-01-2025 17:05,107,Team,3,167,Yes,81,11,0.844
1200,HR,25-01-2025 04:36,28,Team,13,141,No,93,1,0.136
1365,Finance,28-02-2025 02:46,92,All-Hands,8,216,Yes,61,8,0.796
1060,Ops,22-04-2025 18:49,75,Team,9,147,Yes,97,9,0.736
1117,Sales,09-04-2025 00:45,21,Client,10,72,No,53,5,0.131
1568,Finance,08-04-2025 05:00,106,01:01,13,46,Yes,71,1,0.693
1902,Finance,05-08-2025 03:59,77,All-Hands,13,146,Yes,73,19,0.841
1584,Ops,17-08-2025 09:26,112,01:01,12,185,No,93,0,0.354
1367,HR,29-05-2025 00:04,60,Client,5,53,Yes,92,6,0.631
1091,HR,01-03-2025 18:23,21,Team,7,42,Yes,69,19,0.659
1862,Tech,08-03-2025 23:13,39,All-Hands,12,212,Yes,58,3,0.612
1531,HR,06-06-2025 19:44,112,All-Hands,3,120,No,58,18,0.508
1794,HR,12-08-2025 08:11,93,01:01,6,20,No,99,15,0.391
1261,Ops,06-07-2025 15:23,80,01:01,11,171,Yes,78,0,0.668
1708,Finance,30-07-2025 19:04,112,All-Hands,12,70,Yes,98,14,0.848
1262,HR,01-06-2025 23:00,31,Team,10,204,No,81,1,0.169
1435,Finance,31-03-2025 02:05,73,Client,5,170,No,68,13,0.381
1287,Finance,25-07-2025 12:20,105,Client,5,58,Yes,79,10,0.786
1839,Ops,30-06-2025 12:47,94,01:01,8,153,No,79,1,0.306
1848,Finance,02-05-2025 21:24,48,01:01,10,213,No,80,3,0.235
1847,Tech,01-06-2025 03:05,54,All-Hands,8,153,No,67,14,0.336
1348,Ops,26-05-2025 17:43,48,All-Hands,7,155,Yes,92,16,0.742
1700,Finance,05-01-2025 05:22,78,Client,8,190,Yes,89,9,0.761
1498,Sales,21-05-2025 01:25,38,Team,4,204,No,98,12,0.297
1080,Sales,05-04-2025 06:59,109,Team,12,82,Yes,78,8,0.785
1297,Finance,12-03-2025 16:32,99,Client,14,207,No,79,4,0.37
1952,Ops,11-03-2025 04:30,119,All-Hands,13,232,Yes,55,9,0.88
1323,Tech,10-02-2025 21:08,25,Client,9,219,No,64,6,0.21
1415,Ops,13-07-2025 23:40,118,01:01,4,238,No,68,17,0.56
1199,HR,08-03-2025 02:08,95,01:01,4,130,No,88,9,0.38
1960,Sales,07-06-2025 11:00,61,All-Hands,9,16,Yes,84,3,0.589
1537,Ops,26-01-2025 23:55,105,01:01,9,44,No,82,17,0.45
1300,Ops,03-01-2025 04:26,89,Client,6,197,Yes,97,18,0.881
1137,Ops,12-07-2025 10:28,72,Team,8,27,No,66,17,0.361
1980,Ops,01-05-2025 14:57,89,01:01,13,88,Yes,79,19,0.848
1776,Ops,29-01-2025 12:49,39,All-Hands,8,176,Yes,86,13,0.698
1787,Finance,17-06-2025 03:17,105,All-Hands,9,217,No,62,11,0.459
1008,Tech,20-06-2025 06:57,92,Client,10,200,Yes,80,3,0.74
1276,Ops,04-02-2025 06:10,68,All-Hands,4,192,No,78,12,0.367
1666,HR,23-01-2025 02:14,20,01:01,2,216,No,76,16,0.296
1378,Ops,12-04-2025 13:32,73,Team,14,194,No,66,1,0.27
1763,Ops,05-08-2025 10:50,46,Client,7,102,Yes,82,14,0.696
1161,HR,04-04-2025 09:00,18,Client,7,116,No,62,12,0.211
1974,Tech,12-06-2025 11:39,98,Team,2,97,Yes,87,10,0.784
1734,Tech,17-06-2025 16:56,32,Client,14,20,Yes,61,19,0.678
1280,Tech,09-08-2025 14:06,117,Team,5,6,No,76,6,0.355
1155,Sales,24-06-2025 16:18,16,All-Hands,12,96,Yes,70,12,0.598
1000,Finance,25-04-2025 06:11,90,Client,14,102,No,93,16,0.426
1614,Ops,05-04-2025 17:06,73,01:01,9,130,No,88,18,0.414
1184,HR,17-02-2025 06:32,22,Client,3,5,Yes,97,8,0.537
1347,Tech,10-05-2025 19:30,93,01:01,4,238,No,61,8,0.408
1929,Tech,28-01-2025 15:41,62,Client,7,243,Yes,76,14,0.792
1785,HR,11-02-2025 19:42,91,Team,6,22,Yes,59,13,0.766
1527,Sales,12-01-2025 09:06,75,Client,4,125,No,61,0,0.237
1017,Sales,08-04-2025 16:51,110,Team,9,180,No,97,9,0.437
1679,Tech,21-08-2025 20:56,87,Team,3,128,Yes,91,6,0.729
1129,HR,03-08-2025 03:03,88,01:01,13,234,Yes,90,4,0.754
1904,Tech,06-04-2025 22:55,82,Client,5,123,No,94,7,0.324
1910,Tech,12-06-2025 02:30,94,01:01,2,240,No,64,14,0.471
1930,HR,26-01-2025 23:53,64,Client,11,5,Yes,51,4,0.602
1826,Finance,18-01-2025 21:57,53,All-Hands,10,97,Yes,88,13,0.701
1271,Tech,26-06-2025 15:19,45,All-Hands,9,118,No,64,11,0.27
1605,Finance,05-06-2025 23:44,34,Team,5,185,No,62,8,0.239
1046,Tech,25-06-2025 09:58,24,01:01,10,52,Yes,72,6,0.541
1437,Finance,08-06-2025 13:55,90,Team,8,71,Yes,56,10,0.753
1094,Tech,12-06-2025 21:04,18,All-Hands,13,241,Yes,56,12,0.661
1514,HR,14-01-2025 00:40,55,01:01,14,29,Yes,67,6,0.609
1823,Finance,27-02-2025 05:32,66,All-Hands,8,123,Yes,86,6,0.674
1882,Sales,08-02-2025 00:58,116,Team,14,225,No,88,8,0.46
1352,Ops,18-01-2025 05:28,59,All-Hands,14,176,Yes,98,14,0.758
1695,Sales,21-02-2025 15:25,96,Client,9,174,No,92,11,0.42
1462,Sales,11-01-2025 08:18,37,Client,2,43,Yes,56,6,0.57
1427,Tech,28-02-2025 23:28,107,Client,13,52,Yes,77,9,0.778
1200,Ops,29-06-2025 10:40,30,Team,12,239,No,83,1,0.181
1318,Sales,01-05-2025 08:15,64,Team,6,77,Yes,80,7,0.661
1654,Sales,04-01-2025 12:28,20,Team,13,8,No,55,16,0.213
1119,HR,18-02-2025 01:46,54,All-Hands,4,203,Yes,94,17,0.786
1566,HR,04-06-2025 00:15,57,Client,3,173,Yes,50,14,0.752
1255,Sales,04-06-2025 17:14,32,Client,7,209,No,98,0,0.164
1235,Finance,21-05-2025 23:55,34,Team,9,181,No,97,3,0.187
1162,HR,05-01-2025 15:54,68,Client,7,88,No,65,19,0.395
1406,Ops,18-03-2025 12:32,116,All-Hands,11,224,No,56,10,0.48
1937,Ops,22-03-2025 20:13,47,01:01,9,109,Yes,54,12,0.681
1553,Finance,07-02-2025 09:37,55,All-Hands,9,242,No,66,18,0.414
1328,Finance,02-08-2025 20:08,96,All-Hands,3,218,Yes,80,3,0.757
1740,Tech,22-04-2025 17:21,80,01:01,9,4,No,66,6,0.262
1320,Tech,29-03-2025 06:14,110,01:01,14,79,Yes,50,11,0.817
1733,Ops,02-06-2025 20:13,97,Client,10,239,Yes,56,14,0.878
1105,Sales,23-04-2025 00:03,18,Team,7,37,No,96,2,0.08
1131,HR,11-08-2025 14:18,16,01:01,6,7,No,79,15,0.193
1861,Sales,30-07-2025 10:23,33,01:01,8,30,No,65,5,0.145
1809,Sales,26-04-2025 21:23,36,Team,2,241,Yes,71,7,0.656
1650,HR,01-07-2025 17:39,51,01:01,13,113,No,54,12,0.293
1083,Sales,13-02-2025 09:58,40,Client,7,92,No,61,15,0.287
1145,Finance,25-03-2025 13:55,106,All-Hands,10,118,No,59,15,0.462
1360,Ops,08-06-2025 18:32,56,Client,11,244,No,85,7,0.308
1953,Tech,10-03-2025 10:55,89,Team,7,131,Yes,76,4,0.715
1609,Finance,21-01-2025 13:38,17,All-Hands,8,87,Yes,71,11,0.587
1830,HR,18-03-2025 19:52,113,Client,2,194,Yes,60,5,0.81
1232,Tech,25-05-2025 04:46,50,Client,2,85,No,50,11,0.269
1168,Finance,05-02-2025 11:36,81,All-Hands,4,205,No,98,18,0.465
1029,HR,18-04-2025 11:40,85,01:01,11,119,Yes,92,15,0.81
1764,Tech,25-06-2025 06:16,45,Client,9,210,Yes,86,0,0.596
1301,Sales,20-05-2025 22:03,103,All-Hands,9,201,No,67,9,0.428
1756,Finance,24-04-2025 05:54,79,Client,14,76,No,53,11,0.338
1641,HR,08-04-2025 08:25,70,01:01,4,25,No,93,5,0.235
1524,Ops,30-03-2025 18:00,94,01:01,13,152,Yes,59,4,0.736
1118,Sales,23-04-2025 19:30,42,Team,14,219,No,74,18,0.373
1621,Sales,30-04-2025 21:05,26,Team,9,227,No,88,4,0.196
1447,Tech,19-03-2025 19:01,25,Team,2,219,No,52,1,0.16
1924,Sales,26-05-2025 02:17,43,01:01,10,161,Yes,63,0,0.572
